         Index            Ts             t             f             F             x         Phase            F0            x0            Tr            E'            E"            E*     tan_delta            D'            D"            D*          Eta'          Eta"          Eta*
            42   8.24869e+01   5.28664e+02   1.25893e+01   7.74718e-01   2.30342e+00   4.23248e-01   2.64243e+00   5.01992e+02   8.50000e+01   5.86090e+02   2.72339e+02   6.46274e+02   4.64671e-01   1.40324e-03   6.52043e-04   1.54733e-03   3.44295e+00   7.40943e+00   8.17028e+00
            43   8.24822e+01   5.35909e+02   1.41254e+01   7.99366e-01   2.30506e+00   4.11152e-01   2.64206e+00   5.02053e+02   8.50000e+01   6.08490e+02   2.73601e+02   6.67171e+02   4.49639e-01   1.36703e-03   6.14671e-04   1.49887e-03   3.08275e+00   6.85605e+00   7.51723e+00
            44   8.24812e+01   5.43088e+02   1.58489e+01   8.21792e-01   2.29992e+00   3.99350e-01   2.64168e+00   5.02115e+02   8.50000e+01   6.31120e+02   2.74568e+02   6.88258e+02   4.35048e-01   1.33232e-03   5.79624e-04   1.45294e-03   2.75721e+00   6.33770e+00   6.91149e+00
            45   8.24795e+01   5.50271e+02   1.77828e+01   8.47330e-01   2.30409e+00   3.87771e-01   2.64131e+00   5.02177e+02   8.50000e+01   6.53707e+02   2.75068e+02   7.09222e+02   4.20782e-01   1.29963e-03   5.46860e-04   1.41000e-03   2.46184e+00   5.85064e+00   6.34749e+00
            46   8.24739e+01   5.57419e+02   1.99526e+01   8.68476e-01   2.29649e+00   3.76520e-01   2.64097e+00   5.02232e+02   8.50000e+01   6.76345e+02   2.75239e+02   7.30205e+02   4.06951e-01   1.26847e-03   5.16204e-04   1.36948e-03   2.19549e+00   5.39496e+00   5.82458e+00
            47   8.24720e+01   5.64514e+02   2.23872e+01   8.93161e-01   2.29970e+00   3.65371e-01   2.64066e+00   5.02285e+02   8.50000e+01   6.98714e+02   2.74772e+02   7.50800e+02   3.93253e-01   1.23951e-03   4.87442e-04   1.33191e-03   1.95341e+00   4.96729e+00   5.33758e+00
            48   8.24675e+01   5.71717e+02   2.51189e+01   9.17658e-01   2.30490e+00   3.54225e-01   2.64020e+00   5.02360e+02   8.50000e+01   7.20378e+02   2.73417e+02   7.70520e+02   3.79546e-01   1.21337e-03   4.60529e-04   1.29782e-03   1.73239e+00   4.56437e+00   4.88207e+00
            49   8.24651e+01   5.78888e+02   2.81838e+01   9.39317e-01   2.30611e+00   3.43201e-01   2.63931e+00   5.02500e+02   8.50000e+01   7.41068e+02   2.71196e+02   7.89132e+02   3.65952e-01   1.19003e-03   4.35495e-04   1.26722e-03   1.53145e+00   4.18483e+00   4.45625e+00
            50   8.24593e+01   5.86045e+02   3.16228e+01   9.60889e-01   2.30981e+00   3.32466e-01   2.63821e+00   5.02674e+02   8.50000e+01   7.60844e+02   2.68316e+02   8.06769e+02   3.52656e-01   1.16895e-03   4.12238e-04   1.23951e-03   1.35041e+00   3.82927e+00   4.06041e+00
            51   8.24600e+01   5.93177e+02   3.54813e+01   9.83516e-01   2.31681e+00   3.21683e-01   2.63706e+00   5.02855e+02   8.50000e+01   7.80377e+02   2.64749e+02   8.24063e+02   3.39258e-01   1.14917e-03   3.89865e-04   1.21350e-03   1.18756e+00   3.50045e+00   3.69641e+00
            52   8.24579e+01   6.00310e+02   3.98107e+01   1.00994e+00   2.33291e+00   3.11895e-01   2.63591e+00   5.03035e+02   8.50000e+01   7.99492e+02   2.61395e+02   8.41138e+02   3.26951e-01   1.13000e-03   3.69455e-04   1.18887e-03   1.04500e+00   3.19620e+00   3.36270e+00
            53   8.24555e+01   6.07410e+02   4.46684e+01   9.95020e-01   2.25544e+00   3.03405e-01   2.63478e+00   5.03213e+02   8.50000e+01   8.18023e+02   2.58531e+02   8.57904e+02   3.16044e-01   1.11144e-03   3.51266e-04   1.16563e-03   9.21156e-01   2.91464e+00   3.05674e+00
            54   8.24523e+01   6.15404e+02   5.01187e+01   1.02749e+00   2.28564e+00   2.96494e-01   2.63366e+00   5.03390e+02   8.50000e+01   8.36412e+02   2.56633e+02   8.74898e+02   3.06826e-01   1.09271e-03   3.35273e-04   1.14299e-03   8.14954e-01   2.65608e+00   2.77829e+00
            55   8.24518e+01   6.22376e+02   5.62341e+01   1.04953e+00   2.29207e+00   2.92026e-01   2.63250e+00   5.03572e+02   8.50000e+01   8.54146e+02   2.56444e+02   8.91812e+02   3.00234e-01   1.07395e-03   3.22438e-04   1.12131e-03   7.25793e-01   2.41742e+00   2.52402e+00
            56   8.24501e+01   6.29303e+02   6.30957e+01   1.07902e+00   2.31353e+00   2.85605e-01   2.63126e+00   5.03765e+02   8.50000e+01   8.72749e+02   2.54162e+02   9.09004e+02   2.91220e-01   1.05623e-03   3.07594e-04   1.10011e-03   6.41106e-01   2.20145e+00   2.29290e+00
            57   8.24478e+01   6.36226e+02   7.07946e+01   1.09290e+00   2.29780e+00   2.81588e-01   2.63026e+00   5.03922e+02   8.50000e+01   8.92163e+02   2.54038e+02   9.27626e+02   2.84744e-01   1.03681e-03   2.95225e-04   1.07802e-03   5.71108e-01   2.00569e+00   2.08542e+00
            58   8.24455e+01   6.43136e+02   7.94328e+01   1.12018e+00   2.30727e+00   2.77037e-01   2.62974e+00   5.04006e+02   8.50000e+01   9.13021e+02   2.53291e+02   9.47504e+02   2.77421e-01   1.01699e-03   2.82136e-04   1.05540e-03   5.07505e-01   1.82937e+00   1.89846e+00
            59   8.24461e+01   6.50051e+02   8.91251e+01   1.14016e+00   2.30773e+00   2.74090e-01   2.62950e+00   5.04046e+02   8.50000e+01   9.30859e+02   2.52805e+02   9.64577e+02   2.71582e-01   1.00048e-03   2.71714e-04   1.03672e-03   4.51445e-01   1.66228e+00   1.72249e+00
]18[JAL03-01_Freq0.1-100_
